DecisionTreeAuto,ExtraTreesAuto,id
284.2285714285714,326.4301833333333,308960.0
362.0014285714286,404.3637916666667,308961.0
315.79999999999995,341.6035416666667,308962.0
256.14625,281.3375531746032,308963.0
256.0042857142857,254.81426230158732,308964.0
265.3855555555556,279.8076547619048,308965.0
301.4857142857142,262.5394170634921,308966.0
357.49666666666667,360.9125714285714,308967.0
436.18142857142857,380.02310912698414,308968.0
461.93875,451.8456634920635,308969.0
510.46000000000004,470.0147,308970.0
250.44444444444446,296.72297936507937,308971.0
476.0785714285715,428.5925976190477,308972.0
280.13,269.0758857142857,308973.0
252.42399999999998,288.72578849206354,308974.0
347.31444444444446,350.065626984127,308975.0
284.76800000000003,276.6584174603175,308976.0
313.16875,305.26740000000007,308977.0
271.886,339.86149166666667,308978.0
454.98400000000004,534.2320095238094,308979.0
289.58666666666664,293.6755444444445,308980.0
375.6228571428571,390.6481944444444,308981.0
336.4685714285714,336.8805357142857,308982.0
565.1388888888889,531.0421559523809,308983.0
745.9220000000001,659.0018023809523,308984.0
275.27888888888884,291.2209892857143,308985.0
282.936,314.35931309523806,308986.0
282.47833333333335,246.7265904761905,308987.0
655.6428571428571,662.0803261904762,308988.0
562.2625,547.844334920635,308989.0
296.97999999999996,296.02615,308990.0
570.8000000000001,527.5855111111111,308991.0
1000.695,1008.7180666666667,308992.0
610.2574999999999,523.9196583333334,308993.0
327.92571428571426,330.300371031746,308994.0
280.58875,257.0689055555555,308995.0
366.9433333333333,366.3190805555556,308996.0
163.02,180.4493666666667,308997.0
391.7833333333333,385.711396031746,308998.0
404.9675,385.90107500000005,308999.0
528.35,504.5657809523809,309000.0
437.0783333333334,420.45598650793653,309001.0
711.3755555555556,658.5402313492065,309002.0
420.75600000000003,488.9670126984127,309003.0
530.1771428571429,540.2751714285714,309004.0
517.7828571428571,516.7889261904762,309005.0
437.0142857142857,473.70116507936507,309006.0
295.122,274.8334317460318,309007.0
313.83,308.8056615079365,309008.0
315.68777777777785,284.1746341269842,309009.0
376.062,290.48218611111105,309010.0
530.34125,466.50320476190484,309011.0
451.12800000000004,511.94779642857145,309012.0
352.3887500000001,373.06638928571425,309013.0
266.21999999999997,250.3146976190476,309014.0
344.345,325.0767813492063,309015.0
270.99666666666667,273.8087535714286,309016.0
544.0640000000001,503.1335047619047,309017.0
328.1014285714286,312.7785662698413,309018.0
442.8357142857143,451.35449761904766,309019.0
778.0580000000001,702.2427678571428,309020.0
168.65666666666667,199.91919484126987,309021.0
210.49499999999998,204.131453968254,309022.0
377.45199999999994,324.58616031746027,309023.0
397.716,478.7012583333333,309024.0
495.11799999999994,489.61106666666666,309025.0
588.2885714285713,698.9325210317462,309026.0
581.958,621.531875,309027.0
442.5442857142857,383.43510634920636,309028.0
171.465,189.60225833333334,309029.0
512.048,439.2681547619048,309030.0
345.2714285714286,312.2273210317461,309031.0
327.26500000000004,341.64054166666676,309032.0
664.4379999999999,612.2398833333334,309033.0
464.908,403.26019365079367,309034.0
592.4516666666667,572.4946801587301,309035.0
472.72800000000007,498.3551666666666,309036.0
514.84375,601.6306825396825,309037.0
440.81166666666667,414.86873888888897,309038.0
306.398,351.5241888888889,309039.0
205.50777777777776,245.23821904761903,309040.0
418.21400000000006,410.0327111111111,309041.0
354.2211111111111,346.44521587301585,309042.0
462.116,482.8071956349207,309043.0
600.8979999999999,520.4113190476189,309044.0
270.4942857142857,262.84793333333334,309045.0
486.81857142857143,482.4408996031746,309046.0
273.6133333333333,271.9163896825397,309047.0
390.9542857142857,362.01886349206353,309048.0
579.348,516.457326984127,309049.0
298.5425,340.4996857142857,309050.0
236.88285714285718,276.65670476190473,309051.0
366.4166666666667,384.7010182539683,309052.0
587.082,598.3215920634921,309053.0
371.70374999999996,364.85971468253973,309054.0
343.89142857142855,342.57024801587306,309055.0
257.825,254.13917222222221,309056.0
309.47200000000004,312.1355924603175,309057.0
336.84999999999997,358.73484444444455,309058.0
486.0088888888888,535.4540813492064,309059.0
457.86555555555555,478.42192777777774,309060.0
251.8216666666667,290.1686833333334,309061.0
350.88714285714286,381.2828115079366,309062.0
510.46000000000004,476.1911547619046,309063.0
432.05444444444447,406.11784166666666,309064.0
401.3228571428572,381.25376666666665,309065.0
374.57599999999996,317.4466746031746,309066.0
425.47749999999996,361.43392380952383,309067.0
306.87625,274.1860888888889,309068.0
461.1983333333333,464.38476785714283,309069.0
306.55999999999995,259.8876166666667,309070.0
490.09666666666664,564.0655174603174,309071.0
350.59999999999997,348.71300436507937,309072.0
265.4783333333333,279.970603968254,309073.0
230.55599999999998,224.28539007936507,309074.0
534.7783333333333,506.98802738095236,309075.0
311.66200000000003,315.9335666666667,309076.0
275.45142857142855,272.7109178571429,309077.0
633.022,572.3542892857142,309078.0
403.20799999999997,395.3789861111111,309079.0
378.21571428571434,383.1599746031746,309080.0
424.485,437.7525555555555,309081.0
413.1066666666666,350.14459365079364,309082.0
294.9642857142857,318.0068535714286,309083.0
336.26625,352.2381722222222,309084.0
572.6277777777779,593.2304345238097,309085.0
248.4828571428571,279.9304146825397,309086.0
425.47749999999996,386.0028805555556,309087.0
329.63000000000005,353.44826309523813,309088.0
511.45199999999994,588.0704944444444,309089.0
367.12199999999996,440.62905079365083,309090.0
284.7075,291.3135285714286,309091.0
325.1175,304.0380357142857,309092.0
238.76999999999998,218.0643472222222,309093.0
269.355,268.82377777777776,309094.0
414.61125000000004,352.7274738095239,309095.0
330.18333333333334,324.4521107142857,309096.0
282.705,286.505805952381,309097.0
315.88,317.9718571428571,309098.0
362.57800000000003,359.80893968253974,309099.0
217.97,256.34236111111113,309100.0
329.765,287.7045746031746,309101.0
334.78000000000003,388.58320952380944,309102.0
295.20166666666665,287.7311047619047,309103.0
456.57399999999996,474.9266488095238,309104.0
408.51200000000006,445.0699583333333,309105.0
284.3066666666667,286.5216444444444,309106.0
645.2466666666667,537.4855047619046,309107.0
280.8377777777778,279.3035488095238,309108.0
455.09625,491.8446972222223,309109.0
441.854,388.7590559523809,309110.0
371.666,337.81606666666664,309111.0
485.28666666666663,532.3804456349206,309112.0
382.56857142857143,451.6287869047619,309113.0
458.73999999999995,354.38576944444446,309114.0
451.64000000000004,431.42122817460324,309115.0
571.4733333333334,522.2276670634922,309116.0
529.9433333333333,531.2092793650793,309117.0
351.49,344.6377849206349,309118.0
270.6133333333333,290.1284333333333,309119.0
363.5728571428572,381.5632607142858,309120.0
686.164,673.8441904761904,309121.0
318.4325,352.8185408730159,309122.0
304.626,276.4729115079365,309123.0
440.4157142857143,424.38513888888883,309124.0
440.4157142857143,379.9601880952381,309125.0
318.184,358.53288253968253,309126.0
297.0566666666667,338.98910476190474,309127.0
441.3316666666667,490.5915694444445,309128.0
310.2742857142857,335.2330412698413,309129.0
232.15833333333333,285.83276666666666,309130.0
280.96285714285716,263.01013333333333,309131.0
354.87125,399.31844126984134,309132.0
290.6766666666666,305.5249619047619,309133.0
477.32399999999996,534.6388190476189,309134.0
256.25857142857143,311.5693904761905,309135.0
705.9875,836.1763805555554,309136.0
515.4559999999999,541.5789611111111,309137.0
484.36499999999995,403.0121404761905,309138.0
397.7966666666667,462.3993428571428,309139.0
303.9944444444444,348.0221384920635,309140.0
430.15166666666664,364.3464071428571,309141.0
436.92571428571426,384.2255833333334,309142.0
348.1271428571428,380.5799452380952,309143.0
257.45666666666665,259.2565734126984,309144.0
490.61199999999997,358.78887341269836,309145.0
234.10625,242.81441111111107,309146.0
329.4385714285714,286.8996396825397,309147.0
380.50499999999994,360.08975873015874,309148.0
398.27200000000005,459.40268888888886,309149.0
362.32000000000005,346.52879920634916,309150.0
253.23000000000002,295.578625,309151.0
366.1855555555556,345.6217634920635,309152.0
433.66399999999993,477.35650000000004,309153.0
286.14444444444445,262.56559642857144,309154.0
314.2077777777778,298.43806547619045,309155.0
329.03333333333336,306.15536865079366,309156.0
299.43249999999995,313.99168809523815,309157.0
542.36375,624.631655952381,309158.0
269.89,315.2069055555556,309159.0
522.0200000000001,471.5027944444444,309160.0
373.622,349.84215317460314,309161.0
228.27800000000002,255.38503055555552,309162.0
228.39000000000001,261.8727634920635,309163.0
349.19374999999997,376.9926571428572,309164.0
421.2757142857143,382.57693333333333,309165.0
396.344,316.63282857142855,309166.0
663.1725,660.8933666666667,309167.0
414.71,419.10116944444445,309168.0
644.9983333333333,708.0801321428572,309169.0
317.2033333333333,320.2950551587302,309170.0
886.9379999999999,827.2417107142858,309171.0
426.1042857142857,449.60400714285714,309172.0
256.6755555555556,279.9008055555556,309173.0
268.5022222222222,274.0384583333333,309174.0
279.568,275.2300079365079,309175.0
245.47250000000003,239.00967619047614,309176.0
239.17500000000004,304.2331773809524,309177.0
280.02833333333336,330.6445813492063,309178.0
687.05,600.8863674603174,309179.0
270.09625,272.6708869047619,309180.0
357.33833333333337,345.76399444444445,309181.0
275.842,350.09964285714284,309182.0
382.9216666666667,392.9654821428571,309183.0
261.265,255.49893412698415,309184.0
249.39777777777778,276.0335642857143,309185.0
396.17111111111114,393.2384773809523,309186.0
339.606,359.87750000000005,309187.0
471.63124999999997,488.89429722222224,309188.0
620.2888888888889,691.2314805555555,309189.0
311.66999999999996,282.2301007936508,309190.0
265.97200000000004,265.68040912698416,309191.0
171.465,191.560226984127,309192.0
292.78285714285715,275.4623738095238,309193.0
279.93600000000004,320.54175,309194.0
470.20799999999997,398.7963583333333,309195.0
482.872,509.268175,309196.0
393.57666666666665,440.3148583333333,309197.0
358.6166666666666,350.73058015873016,309198.0
244.23857142857145,294.16098095238095,309199.0
527.5157142857144,497.81904444444456,309200.0
400.9157142857143,426.1941047619048,309201.0
656.1116666666667,738.6000222222223,309202.0
298.508,292.3938194444445,309203.0
405.4166666666667,433.063136111111,309204.0
442.26142857142855,377.55549722222224,309205.0
310.4175,233.4255742063492,309206.0
324.988,319.66138928571434,309207.0
184.35875,213.84553214285717,309208.0
504.10714285714283,495.4675642857143,309209.0
274.92375,340.1092369047619,309210.0
253.04000000000002,275.0242361111111,309211.0
394.89888888888896,344.18375357142855,309212.0
321.0366666666667,293.3678444444445,309213.0
393.39166666666665,391.2014333333333,309214.0
328.40875000000005,359.20472222222224,309215.0
221.38833333333335,266.5731571428572,309216.0
265.97200000000004,268.10044682539683,309217.0
532.3842857142856,599.2763555555555,309218.0
508.65666666666664,427.8471119047619,309219.0
484.1383333333333,515.7789480158731,309220.0
477.9085714285714,460.16594047619037,309221.0
493.23875000000004,509.6370448412699,309222.0
311.1228571428571,324.6887777777778,309223.0
355.134,368.8845,309224.0
393.1233333333334,423.31672499999996,309225.0
257.64166666666665,282.28422857142857,309226.0
909.8299999999999,1108.4078111111112,309227.0
263.7922222222222,260.29088015873015,309228.0
281.045,307.883,309229.0
338.72200000000004,290.33726428571424,309230.0
1040.002,978.9655682539684,309231.0
355.4550000000001,349.3440626984127,309232.0
357.83875,383.9167797619048,309233.0
659.116,618.9038992063491,309234.0
365.20714285714286,390.9238142857143,309235.0
295.2183333333333,267.74368928571437,309236.0
418.4471428571429,354.3956214285714,309237.0
196.18875,220.4930111111111,309238.0
354.018,348.2754714285715,309239.0
419.346,457.1286519841269,309240.0
220.28599999999997,213.1262507936508,309241.0
324.5066666666667,312.32666071428577,309242.0
450.03888888888883,462.2888269841269,309243.0
773.1616666666665,704.062523015873,309244.0
320.3825,312.0525166666667,309245.0
445.8542857142857,412.08172619047616,309246.0
352.3887500000001,387.1972297619048,309247.0
260.76800000000003,285.0486666666667,309248.0
374.99333333333334,339.3726531746032,309249.0
562.9100000000001,567.657338095238,309250.0
323.65625,304.61831944444447,309251.0
230.0414285714286,246.66129047619052,309252.0
260.542,292.062425,309253.0
358.18,445.29178571428577,309254.0
397.432,402.08234166666665,309255.0
344.822,342.5629444444445,309256.0
279.404,287.7475726190477,309257.0
804.0342857142857,706.3361388888889,309258.0
275.45142857142855,263.3272142857143,309259.0
422.1228571428572,507.0365932539683,309260.0
317.0457142857143,348.59671944444443,309261.0
280.6416666666667,277.0180333333334,309262.0
495.0788888888888,539.298321031746,309263.0
634.4783333333334,559.1702841269841,309264.0
282.1942857142857,260.05769285714285,309265.0
583.864,616.8430666666666,309266.0
468.31000000000006,530.0395492063492,309267.0
352.17125000000004,370.19005714285714,309268.0
345.21333333333337,342.0321396825397,309269.0
485.142,435.6611392857143,309270.0
642.4620000000001,613.4835063492062,309271.0
608.0866666666666,522.7440980158731,309272.0
431.73999999999995,419.11171904761903,309273.0
523.6322222222223,534.0480591269841,309274.0
330.4288888888889,298.00138293650787,309275.0
259.19,261.6279777777778,309276.0
818.98,749.385338095238,309277.0
268.25374999999997,273.251775,309278.0
371.32166666666666,394.8017833333334,309279.0
275.136,288.27183333333335,309280.0
266.75875,277.8307051587302,309281.0
652.13,524.6345912698412,309282.0
299.81285714285707,278.5330218253968,309283.0
265.2316666666666,241.73232341269846,309284.0
345.28375,320.4546392857143,309285.0
566.2857142857143,547.1378857142857,309286.0
417.25,440.53078095238095,309287.0
434.97571428571433,344.6696702380952,309288.0
248.43857142857146,267.29128095238104,309289.0
380.6771428571429,369.28216547619047,309290.0
475.9633333333333,494.43915714285714,309291.0
323.8855555555556,337.2710218253968,309292.0
600.2366666666666,664.0257253968254,309293.0
351.8725,359.3910142857143,309294.0
387.0833333333333,424.5195468253969,309295.0
426.378,418.1204753968253,309296.0
291.9944444444444,318.09202398989896,309297.0
394.41,414.92097619047615,309298.0
352.402,393.2155321428571,309299.0
367.468,471.21043849206353,309300.0
520.5360000000001,475.22087023809524,309301.0
372.36571428571426,323.49544761904764,309302.0
575.506,482.5818380952381,309303.0
338.17111111111103,348.4223345238096,309304.0
229.73200000000003,219.89889047619045,309305.0
319.668,370.40519761904767,309306.0
612.0771428571428,639.5628384920635,309307.0
222.23000000000002,227.57629007936507,309308.0
351.01714285714286,312.97765198412696,309309.0
269.03999999999996,260.9545115079365,309310.0
431.446,459.063484920635,309311.0
241.17199999999997,283.98193333333336,309312.0
533.55625,490.34404563492063,309313.0
497.4,431.1957873015873,309314.0
294.98,243.22137142857144,309315.0
385.118,334.6111642857144,309316.0
520.5360000000001,473.11713928571436,309317.0
548.6,619.9742765873017,309318.0
213.95499999999998,218.00883333333337,309319.0
349.85125,310.79200476190476,309320.0
564.2128571428572,662.5783980158731,309321.0
534.764,467.41464444444455,309322.0
335.938,298.9931416666667,309323.0
309.9525,304.1491571428572,309324.0
206.01999999999998,235.45668730158732,309325.0
264.21857142857147,287.8111563492064,309326.0
520.5360000000001,471.68664206349206,309327.0
215.07399999999998,264.3942666666667,309328.0
506.466,455.67359166666665,309329.0
723.95,599.5033055555556,309330.0
450.704,382.03865277777777,309331.0
356.83666666666664,355.14089523809525,309332.0
254.06125000000003,244.49483571428573,309333.0
289.84,290.5020611111111,309334.0
681.7911111111111,636.9528234126984,309335.0
469.33500000000004,492.2464083333333,309336.0
263.345,195.4723222222222,309337.0
376.8877777777778,469.2955666666667,309338.0
349.48333333333335,408.5505476190476,309339.0
338.93,307.92732619047615,309340.0
302.68199999999996,289.1445722222222,309341.0
540.7066666666666,481.4186690476191,309342.0
339.4575,381.62443055555553,309343.0
448.135,387.9879071428571,309344.0
350.56666666666666,370.7941472222222,309345.0
490.32000000000005,502.52583730158733,309346.0
306.874,303.3512857142858,309347.0
200.78833333333333,204.7166777777778,309348.0
438.992,418.84921071428573,309349.0
466.5488888888888,488.0578535714285,309350.0
314.89375,344.5122416666666,309351.0
289.3971428571428,316.52869444444445,309352.0
293.96999999999997,292.00485833333335,309353.0
293.96999999999997,312.576194047619,309354.0
272.96,287.90187301587304,309355.0
273.16625,236.08133015873022,309356.0
243.32200000000003,319.7965253968254,309357.0
394.3655555555555,428.1302166666666,309358.0
448.3442857142857,448.0377170634921,309359.0
413.03833333333336,473.51972698412703,309360.0
403.08599999999996,459.71101746031746,309361.0
452.88200000000006,389.5080928571428,309362.0
229.14333333333332,243.80392380952384,309363.0
210.79625,236.38070158730162,309364.0
175.2088888888889,157.71624761904764,309365.0
693.328,597.7967369047618,309366.0
336.15500000000003,365.8964964285714,309367.0
336.15500000000003,332.2574222222222,309368.0
355.826,369.3723793650794,309369.0
254.28875,261.4933337301587,309370.0
324.50857142857143,273.35629126984134,309371.0
416.92600000000004,415.2949190476191,309372.0
257.7725,253.54294563492067,309373.0
251.29875,248.1104666666666,309374.0
217.03428571428572,256.93020476190475,309375.0
354.96571428571434,288.4046583333333,309376.0
527.7944444444444,536.365325,309377.0
419.98857142857145,433.98587936507937,309378.0
341.99142857142857,364.8373706349206,309379.0
305.1671428571429,329.3728619047619,309380.0
725.528,709.99315,309381.0
328.9371428571429,369.1155380952381,309382.0
336.75800000000004,289.3115555555555,309383.0
305.93571428571425,310.05021071428575,309384.0
385.48857142857145,367.33400595238095,309385.0
811.1885714285715,663.9071035714286,309386.0
326.80285714285714,331.6733579365079,309387.0
302.798,301.9481662698413,309388.0
580.2875,607.8461361111112,309389.0
272.6557142857143,269.03179285714293,309390.0
205.58125,247.8836714285714,309391.0
274.6722222222222,284.2325492063492,309392.0
275.86333333333334,308.42300793650793,309393.0
283.75444444444446,310.46818452380955,309394.0
330.702,309.76946666666663,309395.0
226.4588888888889,265.23626666666667,309396.0
473.634,443.11648095238087,309397.0
442.92600000000004,476.85020793650784,309398.0
198.61666666666665,253.49879047619046,309399.0
237.22571428571428,206.03048928571425,309400.0
360.3511111111111,357.0138103174603,309401.0
503.07124999999996,428.3858523809524,309402.0
414.3983333333333,345.0189702380952,309403.0
194.93375,204.55098611111114,309404.0
166.3611111111111,167.69991785714288,309405.0
355.134,370.29054880952384,309406.0
197.59666666666666,197.95952063492066,309407.0
375.25142857142856,351.29176547619045,309408.0
228.70833333333334,252.6946234126984,309409.0
417.25857142857143,460.8659559523809,309410.0
220.04799999999994,288.09687142857143,309411.0
202.35857142857142,206.35082222222223,309412.0
463.58857142857147,491.88480277777774,309413.0
312.8616666666667,304.96697023809526,309414.0
253.47600000000003,286.44856190476185,309415.0
496.0466666666666,487.5252746031745,309416.0
364.2422222222222,373.43497380952385,309417.0
293.32,336.4747523809524,309418.0
342.17,335.0162452380952,309419.0
341.8883333333333,374.15046666666666,309420.0
214.7088888888889,210.9924404761905,309421.0
257.34499999999997,292.8095948412698,309422.0
395.22333333333336,322.0643869047619,309423.0
314.38166666666666,362.75545555555556,309424.0
312.72666666666663,246.27634365079365,309425.0
382.6816666666667,376.2100126984127,309426.0
249.40499999999997,223.44666666666666,309427.0
346.9111111111111,386.3655154761904,309428.0
215.96444444444444,213.37603333333337,309429.0
548.5,494.5935611111111,309430.0
619.6722222222222,547.2043666666667,309431.0
217.6,224.3105873015873,309432.0
208.41600000000003,263.73883095238097,309433.0
318.72333333333336,269.8297111111111,309434.0
598.876,543.6835924603176,309435.0
435.71400000000006,383.5442357142857,309436.0
298.1433333333333,305.94431865079366,309437.0
166.61285714285714,195.24988650793654,309438.0
347.93,373.2802773809523,309439.0
350.76,411.64689761904754,309440.0
245.468,226.1745115079365,309441.0
224.08555555555552,227.89923690476195,309442.0
275.44624999999996,300.7403484126984,309443.0
234.78400000000002,263.48652023809524,309444.0
222.65166666666667,245.33721746031748,309445.0
208.46857142857144,201.9427626984127,309446.0
303.3614285714286,301.79961666666674,309447.0
336.03666666666663,362.4786944444444,309448.0
373.474,339.25809999999996,309449.0
307.1385714285715,350.7549884920635,309450.0
397.345,423.5963603174603,309451.0
315.6355555555555,309.2445587301587,309452.0
226.36999999999998,229.2470650793651,309453.0
487.09833333333336,562.1338825396825,309454.0
224.21222222222227,241.20489841269836,309455.0
223.5375,233.5600873015873,309456.0
325.62,367.4478206349207,309457.0
189.712,194.21321904761902,309458.0
425.11999999999995,384.2967,309459.0
273.80499999999995,275.33962499999996,309460.0
249.01000000000005,269.83221706349207,309461.0
503.07124999999996,415.42963452380957,309462.0
277.89000000000004,268.5269797619048,309463.0
258.33124999999995,283.29145396825396,309464.0
204.0,195.60954642857143,309465.0
336.345,318.2840932539683,309466.0
316.68285714285713,342.99688888888886,309467.0
408.38,368.856501984127,309468.0
489.4171428571429,442.91641111111113,309469.0
341.04999999999995,383.35958849206344,309470.0
415.95,364.54775,309471.0
242.83666666666667,258.18822896825395,309472.0
243.68666666666664,221.3481873015873,309473.0
442.59799999999996,440.3483492063492,309474.0
285.49666666666667,291.34705158730156,309475.0
184.262,200.6617007936508,309476.0
303.58799999999997,305.2952714285715,309477.0
193.52,208.2788373015873,309478.0
237.57571428571427,233.82662976190477,309479.0
511.79799999999994,461.52612579365075,309480.0
277.864,304.0584746031746,309481.0
213.99857142857144,232.87580238095234,309482.0
255.47222222222223,239.39373492063496,309483.0
338.4583333333333,407.83333769841266,309484.0
257.77833333333336,279.38383214285716,309485.0
375.8966666666667,369.6547416666666,309486.0
273.164,301.3538083333333,309487.0
325.79400000000004,275.09457142857144,309488.0
249.10500000000002,265.8187345238095,309489.0
298.54714285714283,307.04982182539686,309490.0
558.84625,614.5786908730158,309491.0
333.03600000000006,366.2185369047619,309492.0
336.25200000000007,318.7944638888889,309493.0
213.52000000000004,223.5126507936508,309494.0
248.85428571428568,246.4803178571429,309495.0
202.324,221.26606666666666,309496.0
249.98999999999995,271.6883067460318,309497.0
266.214,273.30578055555554,309498.0
300.30600000000004,270.65906150793654,309499.0
522.3340000000001,466.23977182539676,309500.0
305.2914285714286,337.0784698412698,309501.0
371.12888888888887,353.14269206349206,309502.0
407.03142857142853,404.17590317460315,309503.0
222.7175,235.10921746031744,309504.0
304.605,295.7254690476191,309505.0
406.26571428571424,388.5366523809524,309506.0
393.45374999999996,370.50133730158734,309507.0
281.84000000000003,315.7552742063492,309508.0
353.316,340.7755365079365,309509.0
398.7642857142856,381.7616952380953,309510.0
154.632,180.95244365079367,309511.0
312.91999999999996,338.66930674603174,309512.0
428.18625000000003,383.5348206349207,309513.0
263.8385714285714,273.6139527777778,309514.0
204.38111111111112,232.2253,309515.0
256.41999999999996,264.2844035714286,309516.0
470.8566666666668,413.10307619047626,309517.0
418.4157142857143,402.8045154761905,309518.0
242.83666666666667,298.4193714285714,309519.0
255.01399999999998,269.87252222222224,309520.0
455.41399999999993,364.34593095238085,309521.0
538.5942857142857,481.98462698412703,309522.0
365.43125,362.97813611111116,309523.0
363.16999999999996,379.18317103174604,309524.0
464.526,392.55324880952384,309525.0
392.9844444444444,382.38501031746034,309526.0
441.305,369.5791507936508,309527.0
430.36833333333334,408.6321126984127,309528.0
238.62666666666667,314.2608285714286,309529.0
539.5500000000001,515.0486253968254,309530.0
385.6,396.87101269841276,309531.0
348.31000000000006,294.4767404761905,309532.0
223.76874999999998,191.80191388888886,309533.0
843.9200000000001,518.0833357142858,309534.0
393.82,373.17816666666664,309535.0
226.07333333333335,234.50078015873018,309536.0
370.31000000000006,405.2460523809524,309537.0
241.38444444444445,253.64761587301587,309538.0
231.90375,229.30463611111108,309539.0
418.72999999999996,461.05434761904763,309540.0
301.33599999999996,356.13696825396823,309541.0
194.29199999999997,186.88641666666666,309542.0
462.34,453.8529273809524,309543.0
272.646,253.70882142857144,309544.0
202.324,216.82212857142858,309545.0
207.73000000000002,218.65571825396825,309546.0
372.4033333333333,430.7050547619048,309547.0
536.0775,529.0072408730158,309548.0
255.94666666666666,283.24983492063495,309549.0
263.6360000000001,287.18860753968255,309550.0
355.30333333333334,389.2947666666667,309551.0
386.856,376.5966746031746,309552.0
398.856,421.01669880952386,309553.0
297.01777777777784,284.94076111111116,309554.0
176.08200000000002,191.76435992063494,309555.0
456.4040000000001,386.4627130952381,309556.0
397.8385714285714,357.5454492063492,309557.0
363.90500000000003,412.9832698412698,309558.0
250.33,254.9410642857143,309559.0
390.1571428571429,375.36679246031747,309560.0
754.8159999999999,689.2414567460318,309561.0
293.90399999999994,323.82695555555557,309562.0
322.5244444444445,298.80840873015876,309563.0
257.77833333333336,287.67167460317467,309564.0
194.2357142857143,255.91738095238097,309565.0
247.478,230.3517595238095,309566.0
183.66333333333333,226.003775,309567.0
455.41399999999993,426.7261904761905,309568.0
166.12111111111113,171.27775436507937,309569.0
450.77250000000004,438.42490317460323,309570.0
299.0957142857143,274.3700023809524,309571.0
607.1014285714285,631.7995714285714,309572.0
241.00124999999997,199.99968055555556,309573.0
409.80571428571426,394.74957182539686,309574.0
430.99666666666667,553.3933388888888,309575.0
511.60428571428565,476.250569047619,309576.0
183.66333333333333,205.28656666666666,309577.0
255.125,239.5431333333333,309578.0
464.64166666666665,428.31378095238097,309579.0
292.25,304.4950357142857,309580.0
332.7966666666667,305.34893492063486,309581.0
435.25555555555553,382.2312015873016,309582.0
125.06857142857143,157.7586777777778,309583.0
210.49499999999998,192.6483444444444,309584.0
293.194,271.5118277777778,309585.0
387.15500000000003,378.69075,309586.0
307.18,301.9532761904762,309587.0
252.26399999999998,310.29264166666667,309588.0
241.33500000000004,271.44220000000007,309589.0
527.5,537.2597857142857,309590.0
353.2577777777778,423.5440869047619,309591.0
196.174,179.24750714285713,309592.0
355.121111111111,280.32075119047624,309593.0
455.68999999999994,387.1737035714285,309594.0
310.55166666666673,312.81172142857145,309595.0
484.9683333333333,381.3332813492063,309596.0
328.02333333333337,321.5300539682539,309597.0
381.03000000000003,366.64405595238094,309598.0
366.67199999999997,375.68762380952387,309599.0
269.46571428571434,320.75738730158736,309600.0
401.544,450.93481269841266,309601.0
560.8457142857143,598.1931880952382,309602.0
187.6,179.6051976190476,309603.0
467.3860000000001,417.40159603174595,309604.0
251.53400000000002,251.87714880952382,309605.0
397.012,420.6471821428571,309606.0
243.32111111111115,262.92247103174606,309607.0
268.30000000000007,274.61721111111115,309608.0
258.4925,287.0840376984127,309609.0
214.5285714285714,190.03153055555555,309610.0
460.62600000000003,474.48465317460324,309611.0
194.2357142857143,231.07408134920638,309612.0
598.9016666666666,549.3019071428572,309613.0
535.1933333333333,501.0909650793651,309614.0
402.414,426.09576904761906,309615.0
192.38714285714283,193.24048611111107,309616.0
157.952,172.27584285714286,309617.0
302.816,344.7857972222222,309618.0
235.45499999999996,264.15704960317464,309619.0
246.77625,258.9030714285714,309620.0
255.7216666666666,254.93952698412696,309621.0
198.84,245.07733968253964,309622.0
395.2944444444445,392.6447984126984,309623.0
465.44777777777773,465.4563476190477,309624.0
425.21799999999996,578.6459757936507,309625.0
322.29625,329.1916642857143,309626.0
314.3175,278.21710158730156,309627.0
204.0,199.52642301587304,309628.0
244.57,273.93107261904765,309629.0
312.21999999999997,317.5836428571429,309630.0
251.73333333333332,247.1015305555555,309631.0
258.89,261.6558865079365,309632.0
406.538,388.8018404761905,309633.0
308.0675,367.14317380952383,309634.0
266.02833333333336,248.09431388888885,309635.0
460.90333333333336,437.6159873015873,309636.0
486.96,467.08597976190475,309637.0
180.08333333333334,191.72795238095236,309638.0
219.4233333333333,238.15286190476186,309639.0
263.17400000000004,297.8369666666667,309640.0
331.985,347.09011587301586,309641.0
285.8411111111111,304.6517968253969,309642.0
358.26,350.3264619047619,309643.0
334.34499999999997,354.1463476190476,309644.0
432.07,427.6918900793651,309645.0
297.51666666666665,352.66427301587305,309646.0
394.79333333333335,364.3371690476191,309647.0
258.38874999999996,342.3679007936508,309648.0
352.0133333333333,372.32608928571426,309649.0
290.3985714285714,299.17898373015873,309650.0
657.4983333333333,732.5678325396825,309651.0
567.7099999999999,591.1040988095239,309652.0
440.0271428571428,473.3744499999999,309653.0
253.3722222222222,245.02208611111115,309654.0
162.65888888888892,175.8071015873016,309655.0
400.9711111111111,410.24259047619046,309656.0
403.5214285714286,454.7814,309657.0
189.712,203.22773611111114,309658.0
434.5525,458.4855797619048,309659.0
322.356,407.849748015873,309660.0
324.0028571428572,331.4220984126984,309661.0
353.04333333333335,391.28267936507945,309662.0
241.97625,261.8360301587302,309663.0
433.45,529.8509361111112,309664.0
207.63000000000002,227.8201666666667,309665.0
