DecisionTreeAuto,ExtraTreesAuto,GradientBoostingAuto,RandomForestAuto,id
555.4485714285713,469.3949007936509,473.05189902362383,486.7790779220779,305214.0
377.22875,341.6618166666666,335.7742900861005,341.98068988095235,305215.0
400.68749999999994,374.1149079365079,404.0707593371171,387.1429601010101,305216.0
284.95799999999997,300.9218523809524,308.9358316064192,279.5543036435787,305217.0
451.63200000000006,477.31152341269825,477.1315308485433,464.1306265873016,305218.0
594.22875,521.3390567460317,529.8490742280239,551.0107622710623,305219.0
534.4757142857144,598.0325023809522,578.487265875733,496.1521033910534,305220.0
240.60555555555553,238.1193412698413,231.0899742075377,215.87173621933624,305221.0
223.53374999999997,226.98864920634918,221.77509565618416,219.78350209512715,305222.0
209.005,212.67154523809523,211.1026157252554,217.82939038739036,305223.0
187.47875000000002,236.34092936507932,228.05611606938396,241.63296404706404,305224.0
286.24,243.6596555555556,246.83161274301273,259.2732782658518,305225.0
251.76571428571427,217.3157579365079,216.4075023038788,206.7102349483849,305226.0
280.96285714285716,273.6034515873016,271.5581798499267,294.409249853741,305227.0
307.23400000000004,328.46267857142857,344.6499657281252,335.8150844573726,305228.0
253.305,237.48515793650796,228.40315044623583,248.10570020257518,305229.0
288.93,293.19287499999996,284.44130699181346,260.71934375404004,305230.0
226.14600000000002,249.75603333333333,288.53115050243593,294.71273452380956,305231.0
242.0825,237.47449484126983,234.5724268258483,235.81628023088024,305232.0
320.498,303.00082499999996,326.8448976364095,341.6339210789211,305233.0
464.57857142857137,414.18186111111106,436.7785034306934,433.62934865624567,305234.0
349.05833333333334,298.4706099206349,344.27080954190063,315.9418843656344,305235.0
372.904,414.94685,429.9091064006748,415.46612051282057,305236.0
554.0120000000001,552.4788988095238,540.8104408273693,547.1304888082507,305237.0
360.434,393.5620107142858,425.856225100626,419.67374038461537,305238.0
398.09833333333336,386.1063027777778,363.0759991660225,385.903972943723,305239.0
594.3028571428571,517.9318468253969,487.8591617843805,534.8128050979722,305240.0
370.05285714285714,405.7322246031746,383.20267697457774,376.235781002331,305241.0
419.11,455.47849285714284,441.9929148623366,446.4487115567439,305242.0
217.5822222222222,208.8091035714286,222.27076642578757,202.19590476190473,305243.0
343.02,395.7661634920634,405.96288795887335,372.54155555555553,305244.0
242.07200000000003,218.42804285714283,217.34779527336556,219.75181683039182,305245.0
232.18999999999997,237.42533849206347,243.89708517886305,239.8424670662671,305246.0
629.924,632.1454436507936,614.746122067846,611.1488890145804,305247.0
222.06199999999998,221.8215484126984,216.25817735892576,225.8431558608059,305248.0
170.69000000000003,173.00577817460317,193.78765721884955,194.79563104256854,305249.0
315.40857142857146,291.0385119047619,293.76821997961497,257.2282155844156,305250.0
324.02000000000004,334.130198015873,321.8687381860514,305.37563812576315,305251.0
220.47999999999996,258.0710035714286,236.7480195698624,253.66934208152958,305252.0
330.22999999999996,294.3212083333334,325.1160457011122,301.67798756913027,305253.0
214.7088888888889,221.43012142857143,206.1636447605698,216.14942610722613,305254.0
506.15333333333336,455.8819361111111,441.38944472244583,454.746647979798,305255.0
349.47999999999996,327.0873277777778,332.95559430220965,356.0278603749192,305256.0
373.26666666666665,355.73708809523816,390.2623357093578,388.92317213203467,305257.0
175.994,177.27090833333335,161.7832170412535,167.74292316017315,305258.0
547.24875,576.9698753968254,536.0825027495495,602.7007601010101,305259.0
489.17857142857144,514.8515638888889,522.7953436800678,537.7864121212122,305260.0
218.852,230.62318333333332,221.62712903909238,207.24944564210296,305261.0
388.99333333333334,380.8418380952381,379.0842141356932,383.9266514430014,305262.0
203.102,230.49325555555555,226.3698661515697,223.31364407732787,305263.0
331.102,261.21737261904764,270.1657515872974,268.5767812021312,305264.0
819.432,703.966053968254,634.8980132920685,713.3173684065935,305265.0
517.9585714285714,514.671438095238,520.6126397670157,514.3117773504274,305266.0
332.47428571428566,371.22768214285713,367.8679999159104,406.4003340909091,305267.0
278.8611111111111,267.42906904761907,289.57110315318664,276.8442174242424,305268.0
291.40000000000003,283.88934841269844,294.17677438917156,300.00167992424247,305269.0
396.84875000000005,347.5442253968253,334.11734492877076,368.2252397741148,305270.0
298.90833333333336,295.45795,284.21670093992515,309.0600437895438,305271.0
309.495,311.9679809523809,308.70927499895265,311.17402365967365,305272.0
314.70142857142855,272.94718015873013,275.6005843803327,284.88864444444437,305273.0
300.8083333333333,305.569605952381,310.04896649318897,301.9323504273504,305274.0
529.4714285714286,554.2240888888889,540.8094017139911,549.708773015873,305275.0
429.422,441.11523333333344,444.1004663181227,434.85048070736457,305276.0
227.8033333333333,265.87111428571427,270.4123189616072,274.42924718614717,305277.0
325.53166666666664,344.47068492063494,331.30503495293755,304.3409541847042,305278.0
269.08625,295.98894880952383,289.7450309657898,273.5471783272284,305279.0
430.49399999999997,412.66132857142856,409.0643896446553,424.3100276390276,305280.0
324.30111111111114,397.1836650793651,395.6653992766897,370.4831801892552,305281.0
228.29666666666665,262.7574341269841,252.33737135201338,263.75770420168067,305282.0
380.644,347.8180666666666,327.45217883055227,334.4472281385281,305283.0
299.4522222222222,279.0332718253968,268.3158720179737,257.8636992424243,305284.0
327.97499999999997,308.81550833333336,289.9647834569217,325.3236995670996,305285.0
240.83142857142852,258.4092857142857,278.35916320146424,256.75657289932286,305286.0
488.10857142857134,474.56902738095243,490.6840860367245,470.43674401154414,305287.0
342.5566666666667,359.18964047619045,361.16617208490686,375.8147316239316,305288.0
461.20000000000005,387.9744130952381,380.1545035266076,384.2249360665478,305289.0
352.28499999999997,413.6564130952382,403.9856230022028,417.1508557234432,305290.0
352.2975,346.41413611111113,319.07618008257026,317.72088359957036,305291.0
251.71714285714285,305.3973634920635,279.364730819259,298.4735094017094,305292.0
324.48,380.5733507936508,381.18405044117037,368.2398355086434,305293.0
339.11400000000003,334.56441269841264,333.89944480020915,331.72955297619046,305294.0
247.23624999999998,274.55395,274.32652652313215,274.16370595238095,305295.0
295.87833333333333,349.42932460317456,349.8176272636935,341.42385313852816,305296.0
350.41555555555556,409.3402726190476,398.2327881010827,367.4236082750583,305297.0
261.28000000000003,245.92558769841267,269.037689459832,258.40831832056836,305298.0
321.746,284.60285,274.9630559315153,280.2848749028749,305299.0
371.18777777777774,385.07851150793647,382.69133554085994,402.19231761294265,305300.0
458.4583333333333,413.56726428571426,416.73327563255896,434.6372752525252,305301.0
342.6783333333333,344.3762488095239,336.69281457121923,317.58898975468975,305302.0
320.1716666666667,309.88210555555554,301.23773109687755,285.2333779994161,305303.0
710.1842857142858,621.5218749999999,597.4352090689545,660.144632875458,305304.0
282.7428571428572,314.093428968254,300.7673950490043,320.67765530303035,305305.0
314.2077777777778,320.1078142857143,284.21670093992515,314.0626731601731,305306.0
351.0883333333333,327.3143047619048,314.9830546342602,313.673350523088,305307.0
274.24600000000004,291.89459523809523,299.6144007813874,289.19447498335,305308.0
266.716,300.55333611111104,299.0061794397936,280.0927548679391,305309.0
262.92,308.9103428571429,323.791783469196,287.2496444805195,305310.0
220.21833333333333,214.44066190476192,190.49883463852856,203.89623983238982,305311.0
278.8085714285714,319.05061468253973,304.33621488598044,298.0185510683761,305312.0
274.454,263.51686587301583,269.94916012984004,264.6083653429904,305313.0
269.85,312.0402071428572,309.60915481199277,309.9621563492063,305314.0
519.076,507.1977793650793,490.47606333309443,505.3968405899656,305315.0
287.004,307.38727500000005,316.6626935378934,298.4417742063492,305316.0
329.48,295.6354547619048,275.56039800974685,282.2178411921412,305317.0
176.01500000000001,189.95066507936508,178.26141613304193,174.58527799145298,305318.0
507.23500000000007,442.1561178571428,432.5413739763954,444.48634224076585,305319.0
336.26625,313.75827499999997,326.6876847496043,331.5095426406927,305320.0
350.73857142857145,306.99698928571433,304.2413057387679,321.3997268535386,305321.0
484.31,457.3995944444444,446.1099929001865,436.3912754578754,305322.0
395.26875000000007,366.4630416666667,376.50628669844946,398.5196833333333,305323.0
630.9085714285715,617.1958301587302,595.2729113581327,626.5574372100123,305324.0
354.312,363.30642738095236,412.37515546207555,387.9234263028638,305325.0
310.7966666666666,315.75179722222225,295.39856349367477,297.45927752525256,305326.0
310.84800000000007,305.2629,306.7332158498509,301.20424126984125,305327.0
469.82399999999996,468.6282666666666,439.37720357527286,462.9006808816183,305328.0
305.3383333333333,330.6023,319.0224890272978,322.5855522727273,305329.0
332.12666666666667,291.81225,301.0890995585083,289.1833152958153,305330.0
243.156,248.7942805555556,263.37521497238714,236.77812026862028,305331.0
267.495,267.0033948412698,290.78198463464787,255.11451063936065,305332.0
542.3611111111111,577.6304345238095,586.562213913917,573.5060255050505,305333.0
279.72375,260.3021265873016,262.99788726282424,265.42002075702084,305334.0
272.848,262.3417662698413,268.76945197657847,260.01728764854425,305335.0
498.8471428571429,487.8677142857142,477.7285187398523,485.3596938561439,305336.0
356.61999999999995,334.86295277777776,334.1161910382536,326.7926574092574,305337.0
281.688,268.3901202380952,277.0015603341581,268.339347041847,305338.0
270.1071428571429,304.88500714285715,280.52782648434624,298.9593411976912,305339.0
291.3957142857143,349.00974444444444,323.29656934432245,326.4398663461539,305340.0
307.9244444444445,299.31232222222224,302.2140236133861,295.2333543280249,305341.0
326.454,355.99462063492064,352.7502538425824,337.62513563348415,305342.0
301.82800000000003,284.7345011904762,284.232756761191,293.6100888655462,305343.0
529.5522222222221,525.9913873015873,505.78433922013227,531.6005063492063,305344.0
271.65000000000003,267.81914047619046,261.3272589093248,266.4870611471862,305345.0
527.7944444444444,521.6077321428571,445.5373343848815,504.5778667665668,305346.0
292.102,326.8612623015873,317.6762361200506,305.106305952381,305347.0
335.33,315.0750226190477,308.70927499895265,306.10664464285713,305348.0
308.92285714285714,283.4583551587301,296.57664168287215,291.9149412878788,305349.0
411.67333333333335,492.4101666666667,481.99596303873466,459.69494166666664,305350.0
293.2857142857143,281.4356188672438,285.99797532836595,272.3427232683983,305351.0
380.02833333333336,376.47193571428573,358.93603192741716,345.1422225829726,305352.0
517.1916666666666,473.80944563492056,484.2894186221986,474.58290250090465,305353.0
305.6377777777777,309.997717063492,303.51293885483176,317.3818492895993,305354.0
263.8377777777778,281.9626857142857,291.6516066744065,269.92600353249696,305355.0
312.12666666666667,271.86448333333334,280.0640307332864,282.78635880785885,305356.0
612.84375,607.8762162698413,581.5331889450835,608.8562327922078,305357.0
256.05,276.4894884920635,287.7278492269977,282.16039633699637,305358.0
272.62166666666667,292.09121230158735,287.7278492269977,280.06656156066157,305359.0
438.1442857142857,443.9388365079365,459.94745882895825,451.8195892107892,305360.0
298.145,323.0268507936508,314.7564278141623,306.43437786380287,305361.0
670.8024999999999,638.262142857143,615.4603397677766,653.0814444444444,305362.0
375.7016666666666,347.93671626984127,347.1875823547948,378.58782590187593,305363.0
336.08,328.20621706349203,332.2093468290906,330.29164435564434,305364.0
642.74,603.3504714285715,567.0673079045895,616.6412260886171,305365.0
241.00375,265.5668444444444,293.15871415537123,262.0032601010101,305366.0
301.38599999999997,323.30448134920636,319.40095011222434,285.7291894799645,305367.0
268.2277777777778,295.06394920634926,288.81060076840436,284.09237011877013,305368.0
493.6471428571429,501.3643857142858,488.6068636162121,469.7406640873016,305369.0
355.4483333333333,363.1574107142857,370.7462677967608,348.7920419372295,305370.0
461.15,445.58562896825396,448.03956831824127,455.6239431818182,305371.0
477.7785714285714,445.9228992063492,469.20197014216694,441.01075234487735,305372.0
274.046,244.89066666666668,243.32187461353774,227.23770298663322,305373.0
398.5,347.83506428571434,361.6904936481405,342.47386655011655,305374.0
325.1175,310.7520857142857,328.2634767527215,311.64510982905983,305375.0
313.872,304.979126984127,296.97110683972033,262.06787211399705,305376.0
296.67875,280.45732142857145,285.5338402884347,273.52529437229435,305377.0
256.45124999999996,272.7998738095238,290.52517004549225,256.8969467171718,305378.0
299.05833333333334,329.5733690476191,329.68911275337075,299.38040162615164,305379.0
285.03375,324.57933888888886,323.1735677654082,293.6790607309357,305380.0
365.652,320.9934115079365,335.82540026356247,317.24605434149186,305381.0
285.09333333333336,335.1585674603175,335.745354828611,310.6127162714098,305382.0
312.534,330.2384,339.6197650830057,339.4884342055003,305383.0
280.50375,273.7596051587302,315.7290439998621,292.97450357142856,305384.0
380.75800000000004,393.02848015873013,405.1644371218937,366.92915959595956,305385.0
206.85625,186.17716825396823,200.02724080674832,176.32148644688644,305386.0
373.3228571428571,354.9755142857143,345.10034546644425,344.33383250360754,305387.0
235.88111111111115,291.14804722222215,302.01975226782713,270.92422649572643,305388.0
333.288,263.5870210317461,271.7139323628868,263.70280813630814,305389.0
406.7988888888888,418.7935892857143,430.3913930966649,411.495590995116,305390.0
321.87333333333333,299.82908333333336,309.0049416312653,299.2963799145299,305391.0
286.67199999999997,277.45714999999996,281.99242761307727,254.95300769230772,305392.0
370.7277777777778,451.89378492063486,450.2085596356614,457.53180010822507,305393.0
510.52,507.57646666666676,497.22327347373493,511.23755611055606,305394.0
261.1383333333334,256.4406507936508,296.38046258640264,265.5450496642246,305395.0
295.2183333333333,270.7009126984127,256.7267717451896,275.0389214285714,305396.0
261.56333333333333,305.1088742063492,306.25680243154596,303.7595903846153,305397.0
423.196,406.8779650793651,388.2589883427107,408.6130803724054,305398.0
205.3988888888889,194.30727976190477,196.4429697536091,194.7809159174159,305399.0
201.66666666666666,235.07645634920635,263.0347234546635,253.23763247863243,305400.0
406.78375,336.9794083333333,316.4402290269763,362.5554464646465,305401.0
442.06333333333333,401.2043047619048,370.1915083942833,409.8458764922384,305402.0
275.25000000000006,288.9424773809523,301.88040961344615,290.5611513708514,305403.0
354.66874999999993,381.7410543650794,348.10357325134476,371.248001956377,305404.0
276.2314285714286,283.1904083333333,297.0634741671243,273.87123965026205,305405.0
262.79714285714283,261.76100753968257,275.18462048399715,282.4696169025419,305406.0
399.9942857142858,335.64182420634916,338.6866068544213,380.6455872737557,305407.0
391.48125,447.0298916666667,435.2520648842262,441.5254043123543,305408.0
280.6416666666667,281.4752571428572,293.53766187978863,250.3616064102564,305409.0
329.71,343.2780027777777,340.6811868104584,321.16015933510937,305410.0
257.956,257.97433611111114,287.21455099835777,264.6414328671329,305411.0
268.71999999999997,241.20818888888888,282.3682504335467,270.3639052669552,305412.0
613.8228571428572,583.8126833333333,557.3417012357988,581.3185669108668,305413.0
394.9083333333333,437.731184920635,428.3847005695675,411.9024621128871,305414.0
530.7016666666666,365.2839333333334,436.4228241631025,512.8827167929292,305415.0
250.28125,259.6816722222222,264.89338684987723,243.47701835664338,305416.0
155.93875000000003,176.39814166666667,193.5073169735134,183.51907402319904,305417.0
304.4185714285714,282.33777936507937,288.0767568864963,290.5584787712288,305418.0
540.194,526.6117083333334,502.169665428465,498.6912341602841,305419.0
239.09285714285716,235.31962380952382,241.2624272574027,257.0054715007215,305420.0
293.56555555555553,293.91375555555555,291.04296525108026,276.3460570054945,305421.0
318.425,309.7512857142857,307.17733144154647,320.6420694444444,305422.0
329.20799999999997,304.787751984127,304.75350467424806,326.2328970705765,305423.0
615.4842857142856,674.4667297619047,659.0199585748418,623.9641437170671,305424.0
348.96222222222224,366.55931666666663,367.2589950946339,362.4376277777778,305425.0
490.74625,447.49249404761906,456.0246332125958,434.25699928682434,305426.0
299.02000000000004,372.8676825396825,363.4038940875766,312.73032474747475,305427.0
412.06,407.05536825396825,434.52103664738837,411.279878257037,305428.0
270.044,292.01198214285716,301.8646026524382,289.23384642857144,305429.0
280.46,321.46122817460315,317.6145904968158,306.62802975146195,305430.0
272.4433333333333,233.78693015873017,244.77507327107298,257.22368264652016,305431.0
343.58428571428567,290.5545218253968,312.2005503474976,311.8397211538462,305432.0
556.734,617.8517869047619,603.6659466026281,642.6197166958043,305433.0
249.296,291.4400444444444,288.5475819462963,248.37785202020206,305434.0
301.556,377.9033138888889,356.2466626325838,364.4627121212121,305435.0
263.9871428571429,276.7870444444444,290.64413901332006,298.03274285436794,305436.0
317.17,309.3711468253968,309.34371489473114,304.01697885586634,305437.0
275.438,290.4648142857143,294.5699621972269,297.19059574314576,305438.0
294.50666666666666,324.19682142857147,319.8102745809425,299.9215263475903,305439.0
255.07000000000002,304.66556746031745,309.0663366880844,291.6802143217893,305440.0
245.97,227.2074226190476,233.65548910461644,217.72291313131313,305441.0
302.36,307.3932107142857,293.2676214828174,293.2101873015873,305442.0
288.382,273.2229964285715,292.55074408339067,275.689203442391,305443.0
359.6983333333333,311.976725,321.54884094775264,309.2934849039849,305444.0
276.96750000000003,266.95178769841266,282.0386217242512,268.60782249836507,305445.0
231.86599999999999,240.3197496031746,250.81330278164936,244.83269014449607,305446.0
257.31666666666666,225.51809722222225,235.1133777878616,246.44269059829062,305447.0
239.70444444444442,206.23353214285711,214.04219354902713,226.42126704545458,305448.0
315.60111111111115,370.2994111111111,353.380996285354,349.72020634920636,305449.0
414.512,444.67773968253977,430.05464588832876,436.42416604506604,305450.0
122.604,165.08091944444445,169.93864408144202,150.74652604617603,305451.0
363.444,320.4246071428571,336.60615727162224,324.94689999999997,305452.0
396.306,467.0153833333334,488.6628080003759,505.9903325396825,305453.0
395.94666666666666,446.20280634920636,448.43823961832715,468.102836965812,305454.0
207.73000000000002,226.76260000000002,231.50470401058035,222.50922401960784,305455.0
241.98714285714283,212.56286349206349,217.12399662862924,216.00488675213674,305456.0
518.496,529.9599555555557,503.189951803015,482.65442673992675,305457.0
226.38285714285712,274.51500238095235,281.5832203187365,262.43295544733047,305458.0
264.66875,315.75964761904754,297.25944656617014,276.83469871794875,305459.0
348.928,323.8572571428571,341.8964521124598,329.18705763648114,305460.0
197.60000000000002,197.60231587301587,204.93230356997358,196.36203914141413,305461.0
505.8166666666666,455.5649876984127,459.6730888450073,436.3314905844156,305462.0
435.8999999999999,438.7328666666666,436.2886191144283,427.88318849206354,305463.0
312.0683333333333,331.31539880952386,319.2583625072761,327.6260668109668,305464.0
173.375,174.50156984126986,186.19351830700126,189.57312042124542,305465.0
313.058,333.5796424603175,327.25971200050066,347.93203978521484,305466.0
325.388,313.2536492063492,304.50517943985017,323.3974509379509,305467.0
263.17400000000004,281.9151686507936,286.438853608608,272.05910595238095,305468.0
267.57399999999996,262.7575015873016,289.51633609327456,255.06539856532353,305469.0
254.51999999999998,310.25854603174605,280.24416381554175,283.524835514159,305470.0
203.91,188.34557777777778,192.47519677305888,188.89994291819292,305471.0
366.59000000000003,360.6034083333333,338.75009558064687,358.86748341658347,305472.0
292.20888888888885,294.7061642857143,296.83762675424333,291.7021327838828,305473.0
351.54599999999994,344.16202261904766,343.3710938900376,346.91779298245615,305474.0
270.69399999999996,284.2438583333334,293.30938942521243,301.6256704240204,305475.0
405.21600000000007,373.5648166666667,356.3529582285694,364.09034253246756,305476.0
281.50999999999993,287.2064706349206,320.6765097183684,297.06418805916303,305477.0
318.47285714285715,316.7240079365079,309.0663366880844,320.3213857492998,305478.0
277.01222222222225,293.4057507936508,288.1625639897369,313.0712567890443,305479.0
343.552,338.783526984127,325.5966421437093,342.8307616300366,305480.0
267.34999999999997,248.82698055555556,267.44326927034155,262.0495452769453,305481.0
588.8100000000001,548.9500341269841,554.6647990360395,568.9807665140416,305482.0
305.304,327.27745873015874,364.01301079887236,347.4216358471594,305483.0
241.98714285714283,215.7348634920635,213.5610469175394,233.6809853174603,305484.0
243.8166666666667,254.03955555555552,256.2439932416521,251.9226893217893,305485.0
204.50142857142853,227.3731476190476,215.40517923532266,228.5550237012987,305486.0
223.57000000000002,231.63072857142856,216.87987801244356,229.89320595238095,305487.0
253.97444444444443,248.970205952381,267.80279766802454,270.42506521093287,305488.0
295.286,343.194675,328.3933516393255,333.8175837662338,305489.0
504.18285714285713,471.3417428571429,485.1575590611137,488.33729536435794,305490.0
330.17,309.20517182539686,301.10402340697567,297.1960376082251,305491.0
396.2155555555556,385.64113373015874,395.9917770697864,404.6191381313131,305492.0
296.77000000000004,325.6019051587302,311.25569668768276,298.9597468253968,305493.0
256.97222222222223,243.0884,251.7805468886981,260.879227980353,305494.0
464.3914285714286,450.03001230158725,477.1684593036044,502.24196233766236,305495.0
118.72142857142858,159.7304543650793,145.8018126545548,154.74810952380955,305496.0
325.56,314.5665551587301,325.4231024872281,328.0848540945166,305497.0
377.466,342.9985821428571,407.70777214986447,377.7746188492064,305498.0
215.314,218.04734523809526,216.1248066302205,222.55499656593406,305499.0
397.432,424.77790793650803,387.4923853512435,425.9103164890665,305500.0
302.57000000000005,304.58196904761905,316.36800882005633,319.4449009920635,305501.0
497.71,538.3596138888889,533.0168149360672,499.12611480463977,305502.0
333.55,342.0659095238095,377.25796515938407,351.2092549603175,305503.0
476.492,448.46188095238097,486.88316755866265,487.4464075036075,305504.0
250.86999999999998,249.22721904761903,250.58991460387907,266.3167208624708,305505.0
259.0442857142857,256.954525,285.9712464036068,275.4077068070818,305506.0
255.74833333333333,267.8945079365079,267.82720805779906,268.3982721988795,305507.0
365.5375,373.87831944444446,405.79357993064184,375.2258079365079,305508.0
241.5885714285714,246.7537476190476,249.6652856072933,266.3259888085598,305509.0
262.352,270.06255714285714,282.65742349790617,272.0490180555556,305510.0
478.53285714285715,450.47448571428566,491.07598561469365,460.18847472527466,305511.0
402.76800000000003,436.5047428571428,448.80503165236536,440.12427142857143,305512.0
275.86333333333334,273.0399,264.55320237313225,302.355411523199,305513.0
296.79857142857145,308.3285253968254,291.47506728159243,290.1032664529915,305514.0
330.28428571428566,280.07916388888884,287.0359082613783,289.63588930513924,305515.0
296.79857142857145,293.08624444444445,289.6519618503125,291.3935839181287,305516.0
227.58333333333334,291.1497321428571,293.65480874390164,284.79942393439893,305517.0
309.9525,333.31239999999997,313.3745776852135,324.9841516622267,305518.0
461.5466666666667,489.318225,489.08055793416725,522.9632587662337,305519.0
214.70666666666668,232.21863214285713,210.26057374210015,205.33743234126982,305520.0
263.62166666666667,251.90494722222223,242.604548123517,249.40852341269837,305521.0
219.68750000000003,235.71089603174602,262.44760934621763,240.16701098901098,305522.0
324.988,328.51779126984127,314.73500776647677,332.67966324786323,305523.0
353.56000000000006,374.04224960317464,368.7334342259446,387.70526105006104,305524.0
319.668,378.9058698412698,404.8694017323583,387.2005343434343,305525.0
241.5885714285714,249.37515555555555,249.6652856072933,263.0453778417489,305526.0
277.96,243.46834682539685,262.5790719784294,246.14393495670998,305527.0
178.424,195.43131666666667,239.03759821544992,214.7862948051948,305528.0
281.84000000000003,333.76128571428575,321.0287405748804,299.93488888888885,305529.0
213.298,245.4204916666667,240.7605854671686,229.14698636086138,305530.0
309.2,269.76992738095237,277.0650243735222,277.4641353785104,305531.0
232.02399999999997,261.1936285714285,267.43352692677473,249.98481913919414,305532.0
178.55999999999997,218.710475,227.31784756887822,220.21122626262627,305533.0
355.2075,374.8384694444445,386.48690950617146,386.0663869352869,305534.0
248.28,229.4447976190476,254.75306017554823,225.55759710093827,305535.0
259.41375,265.7677277777778,231.90998215866082,253.1034873543124,305536.0
166.09833333333333,176.0531357142857,151.2542875274951,170.64937988400487,305537.0
490.046,561.3728031746033,559.6559466430799,565.84810262099,305538.0
183.98833333333334,224.82186071428572,233.76333175178112,222.75958442113443,305539.0
400.7288888888889,327.8711976190476,332.74340016769673,346.6539001082252,305540.0
300.11800000000005,292.0166476190476,315.82837476438175,305.19739437017233,305541.0
202.05166666666665,244.7398488095238,268.0395596539425,264.9286118145743,305542.0
161.88555555555556,198.29669206349206,205.23746266493103,189.32409146825395,305543.0
257.328,290.1525571428571,271.53084508754785,257.0558189056042,305544.0
417.3171428571428,384.5692726190476,408.142151488803,371.94207440892444,305545.0
549.4683333333334,466.1541222222222,449.78728025513846,468.3600258271141,305546.0
253.538,247.20143333333334,255.25367448007486,262.9749663844325,305547.0
566.3699999999999,537.3307936507937,541.6653518469853,530.4169597485848,305548.0
212.30124999999998,240.5526888888889,246.81047829054347,227.4879488315606,305549.0
349.872,412.8042841269841,415.1206793402503,383.6717672863084,305550.0
239.9857142857143,238.76232380952382,253.8056300483122,251.11822017982013,305551.0
205.75428571428571,220.13748690476186,204.57555806548416,226.83279231601733,305552.0
492.5075,483.0009027777779,476.35675462796297,486.5618253968254,305553.0
246.79625,275.76969603174604,217.10042286637497,268.00143711484594,305554.0
243.09555555555556,241.7531027777778,221.0837006756702,250.67858624847378,305555.0
333.536,301.120346031746,308.4279430250699,319.2975979270729,305556.0
309.6933333333333,324.1705916666667,333.36976050591227,322.0392601370851,305557.0
389.52,433.40748293650796,414.17490904037766,427.75358583916085,305558.0
454.686,417.22668134920633,433.65224058296764,414.1374738788817,305559.0
207.11111111111111,225.00710833333332,218.47762656794774,200.06525922177235,305560.0
273.7957142857143,247.04144523809526,278.4209858653385,259.2283447802198,305561.0
299.0957142857143,274.0232142857143,290.4074778667399,296.86297555777554,305562.0
286.75000000000006,268.4085944444444,272.9012161706702,280.5758580946831,305563.0
237.454,216.0207726190476,221.4990287655397,241.33432543567542,305564.0
199.34625000000003,199.36462142857144,189.06160829877047,188.86450869408367,305565.0
362.366,380.559719047619,378.3304108824634,374.989594117647,305566.0
426.442,372.87260793650796,368.26947806037265,359.8953095238095,305567.0
345.425,341.27162857142855,355.2890436612007,370.50283955097194,305568.0
232.52833333333334,218.92664523809526,227.93507174550578,220.49821868686868,305569.0
347.46250000000003,293.8415825396825,294.81126789951617,307.232951027404,305570.0
316.0055555555556,359.5819611111111,345.1200067991022,348.5568897546897,305571.0
361.59666666666664,335.0645253968254,324.52009295527216,336.8788432900433,305572.0
235.256,217.6255273809524,212.02265312097526,217.94473697552448,305573.0
264.21857142857147,284.08977500000003,295.3522647648399,289.1280456043956,305574.0
281.17600000000004,297.9904095238095,273.4724271958559,272.77747647352646,305575.0
374.99333333333334,391.45735476190475,341.51370248307984,355.8415552114552,305576.0
399.89799999999997,372.7324523809524,343.91954419982886,346.6503186147186,305577.0
290.89199999999994,288.299775,295.5453279074216,308.33165444431296,305578.0
203.32,241.38281626984127,277.6612252078808,250.92915884262797,305579.0
400.5079999999999,370.6621599206349,401.6618309429322,401.37482023809525,305580.0
345.2,380.7327142857143,409.5930091167926,405.9022873015873,305581.0
352.865,324.65346666666665,338.43109324666824,312.22277457958705,305582.0
318.9822222222222,332.0807055555555,339.52315594781555,344.52849287518035,305583.0
470.8228571428572,556.8454285714286,524.2866993867051,576.0959608585858,305584.0
277.645,226.96870357142856,247.05700004539622,236.4576085081585,305585.0
195.41199999999998,209.15502976190479,220.48448866200437,221.74100378787875,305586.0
274.1385714285714,259.24918452380956,228.19837211878527,262.1576584776335,305587.0
509.634,486.36826547619046,482.62173142591234,470.9172860195361,305588.0
225.37666666666667,241.22056666666668,213.71022018234348,229.38974906204908,305589.0
462.9577777777778,456.33914603174605,470.0655991101059,459.54533101343105,305590.0
180.66,226.96618690476188,226.8686506974319,211.65726831501834,305591.0
271.045,300.7876825396825,292.6725685430427,292.50466396103894,305592.0
236.71749999999997,239.3934702380953,270.27542539972717,251.62223766233768,305593.0
288.90714285714284,312.36830634920636,334.4074406508109,289.8171146825397,305594.0
449.7083333333333,430.82949404761905,418.99964477966705,405.69542053518376,305595.0
456.692,431.78728849206345,444.1019492399347,420.444671640451,305596.0
170.095,190.71723333333333,197.96563712260382,195.32203259518263,305597.0
326.96714285714285,269.97155357142856,281.9630997648008,279.28044356011634,305598.0
351.0285714285714,387.7798746031746,401.6618309429322,394.1293079365079,305599.0
235.256,212.03587142857145,223.35640118190472,218.29968804390055,305600.0
278.74375,268.494576984127,236.9246164056583,294.198880952381,305601.0
319.046,303.9717218253968,330.1539098722775,322.72102512341456,305602.0
174.75,223.41805555555555,199.36767716577842,213.63884267676767,305603.0
267.23199999999997,248.91105952380948,233.34400736346876,222.49135822649578,305604.0
375.50333333333333,350.42422539682536,336.0426305574597,334.74795786435783,305605.0
256.085,206.23668095238094,200.69582363281816,205.96290476190475,305606.0
331.2677777777777,362.8378549450549,355.6493269033693,348.49385919603276,305607.0
